ImageName,Bicycle,Bridge,Bus,Car,Chimney,Crosswalk,Hydrant,Motorcycle,Other,Palm,Stair,Traffic Light
03163.png,-0.33433884,-0.52451056,-0.14120527,-0.6384511,1.399767,-0.65393704,3.8421903,-0.7472602,-0.19540314,-0.026294738,-0.35530645,-0.70086694
03164.png,-0.6252581,-0.7876948,-0.47426793,0.74438536,-0.15928432,-0.7454789,-0.98263586,-0.72919154,0.54673445,3.7564602,-0.67045605,-0.032886267
03165.png,-0.23502842,-1.172399,-0.50285995,-0.37177664,-0.6567049,4.2931585,-0.5699544,0.044968426,0.059164435,-0.8227791,-0.11788294,-0.96190226
03166.png,-0.6381986,-1.4507133,-0.4956623,0.13387561,-0.9807585,0.16286659,-0.8720807,-1.157077,0.5547122,-0.76910603,-1.262956,3.71634
03167.png,0.1069329,-1.092019,-0.47195148,-0.9466598,-0.7280426,4.1481233,-0.41421193,-0.23146307,0.16889915,-0.9444233,-0.0008306578,-0.6255162
03168.png,-1.0429698,-0.47697964,-1.169798,0.4604824,0.25483957,-1.2518721,-0.75394475,-1.3784976,2.4926205,3.0382233,-1.303586,0.9998248
03169.png,-0.9725414,-1.1259105,-1.5491567,-0.5973716,0.29653493,-0.90062255,-0.14229816,-1.6060903,1.889786,2.8656156,-1.3042588,0.9846974
03170.png,-0.8124928,-1.0948832,-1.0465798,0.5272355,-0.9418876,0.6718609,-1.3497076,-1.3740902,0.94798565,-0.47211927,-1.2536198,3.0218647
03171.png,-0.5146885,-1.0338196,-0.42751992,4.0120792,-0.7343912,0.81963444,-0.8474787,-0.49326003,0.37139276,-0.57497686,-0.9679708,-1.1621137
03172.png,-0.6992571,-1.0539463,0.015927345,4.190306,-0.8032942,0.40115404,-1.057274,-0.47736514,-0.4761858,-0.5477588,-1.2000785,-0.83308125
03173.png,-0.9279364,-0.8490386,-0.17126146,4.495399,-0.9831804,0.07447294,-0.7884046,-0.7371118,0.63053685,-0.64839387,-1.113945,-1.13517
03174.png,-0.8758034,-0.86917543,0.1191041,4.5156684,-1.0403463,-0.041221835,-0.64782166,-0.7813667,0.4929204,-0.6701851,-1.058773,-0.61368465
03175.png,-0.42063344,-0.31005502,4.4213214,-0.6265343,-0.6220028,-0.5447774,-0.6373421,-0.48056138,0.17087299,-0.81847805,-0.11196995,-0.3720868
03176.png,4.723507,-0.73784626,-0.7144767,-0.45107263,-0.19862586,0.26620686,-0.16545805,0.6292378,-0.38015422,-0.13695838,-0.21794158,-0.26747957
03177.png,-0.9137431,-0.1103984,-0.47324872,1.8997718,-1.0593238,-0.7560831,-0.8676555,-2.0130064,1.9796007,-0.50665224,-1.5955472,1.3823721
03178.png,-0.06655347,-1.6223176,-1.108635,0.79498285,-0.4671087,0.6591625,-1.0162625,-1.1160845,1.553447,2.4742508,-0.6964392,-0.013746031
03179.png,-0.47757667,-0.037707716,-1.2612318,-0.0031461716,-0.42086485,-0.3569651,-0.1712804,-1.7325808,3.4652948,0.014471531,-0.5105057,0.2188848
03180.png,-1.3287497,-0.8745266,-0.62877756,0.9542682,-0.974315,-0.28329772,-1.1660116,-1.7244824,2.3568306,-0.4707979,-1.414201,3.161601
03181.png,-0.88506895,-0.8918234,0.1604272,3.9944818,-0.9860152,-0.017832398,-0.55772114,-1.0257356,1.0631688,-0.83164567,-1.2765712,-0.66563094
03182.png,-0.05325605,-1.0461575,-0.6084557,-1.0349933,-0.62737584,4.4586062,-0.33117986,-0.22806612,0.11664434,-0.8488494,0.14948083,-0.71967053
03183.png,-0.44522238,-0.51027924,4.600693,-0.41553363,-0.52169865,-1.0566487,-0.71252596,-0.351784,0.42588252,-0.7345557,-0.34589595,-0.6903318
03184.png,-0.9938992,2.9672828,-0.99308705,1.1659887,-0.4929282,-0.5075047,-0.38850662,-1.3387213,1.7516367,-1.3485081,-1.0865544,0.27314657
03185.png,-1.1387575,3.5820856,-0.36578304,2.2341132,-0.7093309,-0.86607033,-0.8691094,-0.9397602,0.4854363,-1.1555464,-1.0135432,-0.742828
03186.png,-1.2048612,-0.94703376,1.9431063,2.4977667,-1.0101948,-0.85609436,-0.9352562,-1.2926354,1.1111547,-1.0439582,-1.110774,-0.103750765
03187.png,-0.107226074,-1.1948304,-0.44428557,-0.9476305,-0.6923711,4.21963,-0.35657126,-0.020203985,-0.12477651,-0.7665178,0.066989705,-0.7006966
03188.png,4.086514,-1.1375031,-1.0113542,-0.65993714,-0.41861364,-0.60289973,0.16571403,0.109465465,0.58564854,-0.36840084,-0.4125073,-0.03206034
03189.png,-0.7579658,-0.797239,1.5065141,3.7992303,-0.87005234,-0.19789453,-0.84899735,-0.47659314,-0.50786716,-1.163315,-1.0243095,-1.0506462
03190.png,-1.0166945,0.31089884,-0.86221004,1.3459632,-0.2861273,-1.0494323,-0.83628,-1.97009,3.3074944,0.105636805,-1.5851712,0.24046782
03191.png,-0.6319977,-0.5708123,-0.1263001,4.0613327,-0.93385124,0.6825462,-0.5588519,-0.43325305,0.30144605,-0.3861601,-0.6838514,-1.2375641
03192.png,2.4957366,-1.214498,-1.0862513,0.19914174,-0.6332317,-0.9576207,-0.63370293,2.473422,0.10584164,-0.27754623,-0.3125264,-0.6641623
03193.png,-0.03094256,-0.31401023,-0.30768478,-0.69544697,0.10452384,-0.90514565,4.5780296,-0.52223265,-0.5988227,-0.006331131,-0.20409977,-0.9025432
03194.png,-0.5963752,-1.0436853,-0.5214312,1.5203946,-0.626028,-0.3941722,-0.7007343,-0.6539494,-0.628534,3.960403,-0.49475905,-0.5340251
03195.png,3.28039,-1.6498867,-0.18272136,2.0773382,-0.9282167,-0.12279101,-0.86480933,-0.36634085,-0.07042199,-0.9647138,-0.4858633,-0.6055069
03196.png,-0.67019093,-0.82154,-0.14990398,3.9922311,-0.8602629,0.045516618,-0.8389542,-0.51377094,-0.32638583,0.27239186,-0.96692204,-0.99149954
03197.png,-0.61836064,1.2125307,-0.9587515,0.18022236,-0.47331995,1.0016621,-0.8785135,-1.7237298,3.248177,-0.5613551,-0.5551884,-0.3849721
03198.png,-0.10790041,-0.9713615,-0.5228727,-1.0276791,-0.7083609,4.389269,-0.4698249,-0.10660769,-0.20436566,-0.7343716,0.20579784,-0.78806365
03199.png,0.37113437,-0.5432626,-0.59209603,0.3163203,0.6987772,-0.94123995,-1.19877,-0.4820106,0.8605639,-0.5638608,2.9739676,-0.36450693
03200.png,0.1317682,-1.0159938,-0.35199544,-0.28238255,0.16252635,-0.28512016,-0.9070589,-0.39226913,0.1143717,3.961138,-0.19660017,0.17821461
03201.png,-0.69760394,-1.4769373,-0.76929176,0.07284102,-0.8287001,0.1959588,-0.93966556,-1.3761168,0.88341796,-1.0919049,-1.1745213,3.8556812
03202.png,0.3735203,-0.8352495,-0.62505573,-0.79218376,0.9037241,-0.7571777,4.862259,-0.62891287,-0.3163989,-0.31886196,0.009060234,-0.7339555
03203.png,-0.69928825,-0.33560956,0.33281186,3.8545604,-0.7772846,0.069428355,-0.7780056,-0.5781901,0.039243937,-0.5959735,-0.95468754,-1.3375621
03204.png,-0.7298635,-1.2267904,-0.94846284,1.5364165,-0.33690417,-0.7572321,1.213281,-1.629041,0.65412503,0.03285198,-0.24904194,-0.5261064
03205.png,-0.78829855,-0.8568048,0.0032935068,4.098481,-0.99701965,0.12037252,-1.2756162,-0.59917015,-0.46236968,-0.5236752,-1.2699912,-0.43844205
03206.png,-0.14749713,-0.2664994,-1.4679477,0.22252534,-0.52643317,0.4783413,0.2893652,-1.6280112,3.7597795,-0.209609,-0.8439739,-0.3410585
03207.png,-0.36571535,-0.4806308,-0.5602095,1.0375502,-0.71368146,-0.01901403,-0.21158376,-1.3109734,2.912702,-0.021140784,-1.2895532,-0.20870638
03208.png,-1.0679437,2.2950168,-0.7873231,2.556689,-0.5633898,-0.3168862,-0.8919292,-1.2838483,1.4862213,-1.4361825,-0.82951087,-0.36720738
03209.png,-0.4395038,-0.5311305,-0.28873742,2.6048403,-0.5466185,-0.22085372,-0.7239314,-1.2844541,2.4886215,-0.8761264,-1.5673968,-0.1842323
03210.png,-0.3900056,-0.13880712,-1.2914588,-0.08847438,0.30099237,-1.0913568,-0.09528804,-1.2265232,4.0012727,0.9691091,0.28129974,-0.061051838
03211.png,-0.4291499,-0.6492532,-0.21685904,3.430459,-0.97492254,0.07409569,-0.3087506,-1.1303321,1.0312457,-0.2705644,-1.0877166,-0.83665097
03212.png,-0.52091795,-0.74131805,-0.5236809,-0.5349088,3.290784,-0.7430403,1.8542762,-1.3741484,0.27875704,-0.555609,0.19377565,-0.3136065
03213.png,-0.13489243,-1.1271223,-0.545282,-0.84413105,-0.45651948,4.0083675,-0.56729287,-0.32054052,0.28626734,-0.84502864,0.094658375,-0.5520903
03214.png,-0.8898997,-0.99345946,-0.28937382,4.024774,-1.3158944,0.3837273,-1.1875108,-1.0637993,0.11535078,-0.83992124,-1.4213421,-0.26498866
03215.png,-0.9469123,-0.62631285,-0.14373052,4.2326155,-1.0152867,-0.10923307,-0.87046546,-0.9548464,0.7561791,-0.87632644,-1.3061894,-0.69689155
03216.png,-0.27693197,-0.19780932,-1.1974227,0.73474073,-0.28283942,-0.13747513,-0.36210275,-1.7056096,3.0392046,-0.31456006,-0.21286106,-0.19775753
03217.png,-0.005925916,-1.3571389,-0.9247793,0.31787962,-1.1815451,2.1537926,-0.7655704,-1.0477736,1.19788,-1.4681048,0.93944687,0.07704918
03218.png,0.49331188,-1.4114947,-1.3182375,-0.6571868,-0.12655813,-0.6361425,0.015568078,-1.5487922,3.1569872,1.1471552,0.93265307,-0.21151587
03219.png,-0.5324459,-1.2134665,-0.5218162,3.2613482,-1.4602848,0.48678365,-1.1376218,-1.2816916,0.57714534,-0.88728845,-1.1951103,0.45003802
03220.png,-0.13621375,-0.48312926,-0.6767766,-0.22648315,-0.14516641,0.45804265,0.9067384,-1.4799666,2.3722448,0.036417708,0.6256002,-1.0224816
03221.png,-0.93794906,-1.1152085,-0.15977465,1.7499473,-0.26872182,-1.162671,-0.73484665,-1.6492505,2.6562982,0.35061494,-1.5637425,0.0027988087
03222.png,-0.9555351,-0.9680904,-0.20928979,3.4726865,-0.96544385,0.033366825,-0.9395206,-1.3318398,1.4935318,-0.7409501,-1.2606018,-0.54456043
03223.png,-0.74826545,-0.71153116,-0.85405904,2.373618,-0.34321672,-0.18518534,0.33971488,-1.0941082,1.0440693,-0.72145236,-1.2999408,0.009546816
03224.png,-0.03277891,-1.9525404,-0.7238096,-0.6688514,-0.4175991,-0.5859188,1.2694227,-1.36168,0.6099389,-0.44650826,-1.3133163,3.4627326
03225.png,-0.9022158,-0.61356986,3.5788434,0.31849626,-0.6594183,-0.9970944,-0.90410775,-1.2658377,1.7664342,-0.48885107,-0.8011429,-0.9793263
03226.png,-0.6173566,-1.3060247,-0.6312319,3.8859766,-0.9954482,0.88540953,-0.746771,-0.85702765,0.5988076,-0.52389294,-0.8325404,-1.096453
03227.png,-0.8054464,-0.9009396,-0.2547006,4.269575,-1.0473368,0.3479945,-1.037566,-0.4578781,0.04734397,-0.6185515,-1.0384245,-1.3581836
03228.png,-0.5917486,-1.1332903,-1.0658437,0.23052467,0.80721897,-0.5958546,-0.67183375,-0.5773705,0.7363814,4.0424004,-0.3523827,-0.31124273
03229.png,-0.81782913,-1.0566332,-0.29358816,4.288552,-1.1848602,0.24724144,-1.1004481,-0.80201125,-0.11928567,-0.38781655,-1.139276,-0.8507385
03230.png,-0.90606606,-1.0485256,-0.8449065,3.09417,-1.0885715,2.099842,-1.2742317,-1.3333685,1.0399684,-0.9174982,-1.4354427,-0.33073252
03231.png,-0.9736378,-0.01495517,-0.52192426,2.9376535,-0.85836554,-0.123829894,-1.0882977,-1.7161808,1.437821,-1.0216807,-1.5681046,0.035389185
03232.png,-1.1447629,-0.052925855,-0.5322737,2.7653887,-1.041194,-0.14194785,-1.1243393,-1.7808384,2.469452,-0.9658788,-1.602241,0.52166045
03233.png,-0.9008704,-1.3864682,-0.71197224,0.56577,-0.93356556,0.37087044,-0.976776,-1.5888522,1.0250816,-1.111388,-1.2475693,4.0131855
03234.png,-0.67442447,-0.7776304,0.03946361,4.2906523,-1.006217,0.17071785,-0.57372415,-0.13732295,-0.15790837,-0.651505,-1.2846532,-0.90965044
03235.png,-0.16304263,-1.491612,-1.1919531,0.93841755,-1.0541813,2.4930413,0.059672125,-1.0570982,1.6175127,-0.9590547,-0.9331996,-0.7222589
03236.png,-0.3590236,-0.68576247,-0.34638855,3.3878355,-0.81631565,0.2145229,-0.58537316,-0.6119049,0.2645954,-0.31056142,-0.645915,-1.0847889
03237.png,-0.93961143,-0.40140215,-0.46057084,1.3564976,-0.7248268,-0.79107803,-0.7473592,-2.1071177,2.7139194,-0.054460645,-1.506263,0.8198816
03238.png,-0.4785341,-1.5397998,-0.4063053,2.2841954,-1.0057427,3.1471515,-0.45622933,-0.11595983,-0.32682398,-1.0838695,-0.7487629,-1.2758543
03239.png,0.07681556,-0.2245383,-1.607616,-0.17047083,-0.7497953,-0.95733005,-0.42336872,-1.877364,3.308855,2.06006,-0.001324296,0.0647435
03240.png,-0.7314852,-0.2696646,3.961115,0.38863087,-0.33419785,-0.9332536,-0.69508827,-1.0426368,1.6859789,-0.73743045,-0.5327692,-1.2313114
03241.png,-0.38372925,-1.6953441,-0.6933396,0.5492537,0.4597856,-0.20437446,2.0329216,-1.0201108,1.4919393,-0.070643395,-0.46490765,0.5332482
03242.png,-0.30237696,-1.4559162,0.40003428,-0.20447218,-0.7862186,3.5692663,-0.74184835,-0.31981838,0.18807194,-1.0750983,-0.0853055,-0.7750884
03243.png,-0.016156554,0.13620704,-1.5586333,0.8682072,-0.52215606,0.9284967,-0.71557236,-1.7968619,3.1326027,-0.35778373,-0.96204674,-0.1211866
03244.png,-0.5651313,-0.39273345,1.2344954,-1.0851761,-0.25712818,0.37165225,0.2825285,-1.0266871,2.321993,-0.6830069,0.4701528,-0.26398647
03245.png,3.2994642,-1.1391065,-0.7153492,-0.2451252,-0.79072237,-1.0276402,-0.006402351,2.2412443,0.07830671,-0.52972066,-0.5486433,-0.28760102
03246.png,-1.0848072,0.20184185,-0.37936053,2.8454065,-1.0496905,-0.3207281,-1.112554,-1.612092,1.764127,-0.86730874,-1.6351862,0.21629588
03247.png,-0.8213418,-0.5374375,-0.17851458,4.1647105,-1.0446584,0.6188214,-0.65171224,-0.76093596,-0.01112923,-1.0087194,-1.2483783,-1.0008582
03248.png,-0.080669105,-1.1239972,-0.60480124,-1.0555288,-0.7031776,4.4233537,-0.40228423,-0.20219013,0.42208472,-0.7389027,0.13104178,-0.73200047
03249.png,-0.1395602,-1.1772596,-0.98525,-0.40753454,-0.81375563,4.2073126,-0.5796648,-0.6583197,1.0140132,-1.1511372,-0.70820075,0.004323356
03250.png,-0.8516253,-1.4772656,-0.49077415,3.881874,-1.3477559,-0.2980578,-0.87860423,-0.97810954,1.1937478,0.072743356,-0.781354,-0.74943554
03251.png,-0.2762407,-1.0928646,-0.16406327,0.30672526,0.73130137,-0.6689054,-0.57836723,-0.3377787,0.2873533,3.779698,0.0059596896,-0.5738649
03252.png,-0.74130726,-0.9862344,-0.42017782,3.464387,-0.73346514,-0.5622529,-0.47784734,-0.84987384,0.6392684,0.8230342,-0.7213942,-0.9891018
03253.png,0.0062455386,-0.09427789,-0.38519287,1.1103129,-0.13957338,-0.62355125,-0.112804875,-1.1482722,2.8713324,-0.0951083,-1.3708038,0.12723798
03254.png,-1.2304399,-0.05316159,1.6780533,1.1203058,-0.105316065,-2.0378995,-1.403621,-1.5312895,2.448365,1.2618899,-0.92734545,-0.37790793
03255.png,-0.1280445,-1.0153801,-0.4988274,-1.1034101,-0.56516325,4.2692175,-0.38177624,-0.11744077,0.240049,-0.72602284,0.1530475,-0.67588484
03256.png,-0.36450845,-0.389059,4.382044,-0.44873178,-0.65239,-0.28593662,-0.71616477,-0.42703477,0.3226515,-0.71317416,-0.18365067,-0.64983356
03257.png,-0.6351492,-0.61934423,-0.8500794,2.2422695,-1.2747788,0.11548449,-0.2054511,-1.9235239,1.4835471,-0.4625569,-1.2664918,0.5672867
03258.png,-0.7342919,-0.82121646,-0.44470316,3.7346437,-1.3837867,0.23668046,-0.51001215,-1.1686718,0.5400634,-0.30158558,-0.91681516,-0.6596329
03259.png,4.779973,-0.7439708,-0.56531924,-0.32494348,-0.32725507,-0.5246586,0.07778813,0.5882229,-0.1630751,-0.05463822,-0.5116841,-0.10296832
03260.png,-0.89589864,-0.12291008,-0.6782517,3.240916,-1.1889322,0.58205444,-0.99633026,-1.2790539,1.3589491,-1.4599582,-1.1710052,0.4259193
03261.png,-0.44912916,-0.30857015,4.521249,-0.45606685,-0.51716274,-0.58022004,-0.6699934,-0.39370358,0.11895237,-0.58780444,0.026771232,-0.63988125
03262.png,-0.7290944,-0.5007206,-0.52310133,3.550856,-1.1682949,1.0199411,-0.6793489,-0.67785835,0.53085005,-1.2400767,-1.1754469,-0.64959854
03263.png,-0.8307283,3.6696846,-1.0936829,0.27699474,-0.20982137,-0.5133339,-0.1314682,-1.5244997,2.4571447,-1.0485235,-0.424885,-0.69356096
03264.png,-0.53491634,-0.955266,-0.26237136,4.0655804,-0.7974714,0.8040906,-0.6151182,-0.47933903,-0.03379193,-0.58893704,-0.77404773,-1.2805195
03265.png,-0.9029205,-0.5776328,0.0034015775,4.1508884,-0.77183145,-0.22688347,-0.28506747,-1.0836399,0.89805746,-0.68925214,-1.2871861,-0.828403
03266.png,-0.69083124,-0.7350538,-0.3254586,4.1240053,-1.0492508,0.4636795,-0.5679854,-0.558934,-0.08595894,-0.6311321,-1.4431978,-0.9919758
03267.png,-0.7988034,-1.3915334,-0.99737984,1.2956922,-1.3181427,-0.060261577,-0.7512548,-1.4344537,0.5507394,-1.0553515,-1.3991627,2.9284954
03268.png,4.952548,-0.8142544,-0.5191711,-0.18961114,-0.18714206,-0.60746676,-0.52368116,0.88362575,-0.4028879,-0.066254884,-0.3509574,-0.32604602
03269.png,4.233321,-1.1478049,-0.63293606,-0.65017796,-0.5225986,-1.0318451,-0.83105636,2.221177,-0.58277005,0.53708154,0.15519443,-0.6699022
03270.png,-0.09132248,-0.99455684,-0.705583,-1.2991296,-0.5125681,4.427492,-0.3743736,-0.5515279,1.0544173,-1.0920724,-0.40786493,-0.40409464
03271.png,-0.34127656,-0.7894683,4.360064,0.047778428,-0.5524735,-0.96810126,-0.8753631,-0.61195374,0.3848101,0.43506098,-0.40074486,-0.83040476
03272.png,3.1801622,-0.9254445,-0.6803436,-1.0431325,-0.5131296,2.4606025,-0.45660222,0.870324,-0.28816524,-0.6624474,0.1305589,-0.961779
03273.png,-1.015168,-0.9711113,-0.72901285,1.6861253,0.14392734,-0.91776615,-0.6408498,-1.611496,2.1674883,0.9751365,-1.4950255,0.21605316
03274.png,4.9252152,-0.5727178,-0.41431683,-0.5069717,0.0029786006,-0.062936984,-0.1950322,0.43595484,-0.26466864,-0.18875633,-0.121886194,-0.23972036
03275.png,-1.1427808,-0.47748435,-1.1419554,0.90435827,-1.0860364,0.22492315,-1.5250648,-1.852667,0.9698375,-0.998199,-1.4320526,3.4354646
03276.png,4.6914015,-0.6271925,-0.35846102,-0.3623801,-0.1477509,-0.41008443,-0.03395006,0.5205368,-0.23295338,-0.096933216,-0.19662102,-0.040633783
03277.png,-0.81932014,-0.99766946,-0.7195602,3.3335104,-1.1110215,2.0789347,-1.1610547,-0.956001,0.1575451,-1.065305,-1.1103778,-0.6324411
03278.png,-1.1685029,-1.18401,-1.3799723,1.333313,-1.1358283,-0.13152382,-0.97873914,-1.9225792,1.7628036,-0.3730629,-1.6129186,2.8221579
03279.png,-0.35261092,-0.49314284,4.6970806,0.21637696,-0.62245005,-0.6098666,-0.7299137,-0.41843763,-0.1458549,-0.6484825,-0.21962586,-0.82758784
03280.png,-0.21203132,-1.017432,-0.6684741,-1.1538099,-0.53236413,4.3096685,-0.34490126,-0.16477057,0.7536063,-0.93638545,0.056448944,-0.59423226
03281.png,-0.13751146,-0.9237269,-0.8547307,-0.8702404,-0.43568265,4.590307,-0.44560635,-0.22966644,0.42318097,-0.97449696,0.2894352,-0.6979446
03282.png,-0.54714537,2.2861242,-1.3868457,0.726477,-0.72521746,-0.8116621,-0.80177,-2.027917,2.7800956,-0.23619142,-1.0762712,0.22852637
03283.png,-0.7239507,-0.70368034,0.33930558,4.5015097,-0.98968107,0.12407498,-0.82952136,-0.5891629,0.10912287,-0.80940855,-1.2339933,-0.8362427
03284.png,-9.7602606e-05,-0.569524,-0.34036475,-0.9478035,0.14090425,-0.42822286,4.8240905,-0.52586895,-0.6713084,0.003679052,-0.16293898,-0.6021348
03285.png,-0.82199645,-1.6021397,-0.9679066,0.5533915,-0.8371631,0.4040552,-1.163821,-1.4223582,0.9395901,-1.0842631,-1.2264208,4.438552
03286.png,-0.16230473,-1.1714442,-0.64740574,-0.5303133,-0.7995594,4.242583,-0.23153889,-0.078173324,-0.13742419,-0.82342935,-0.029077686,-0.95040333
03287.png,-0.7516838,-0.09950741,-0.3045506,3.2108831,-0.8856493,0.027950767,-0.7130088,-1.2715499,2.134981,-1.2164629,-1.3970302,0.05776128
03288.png,-0.7163251,-1.353152,-0.39253014,1.6622732,-1.2383928,2.1349263,-1.9046603,-1.3227662,0.7823247,-1.1772168,-1.2130618,1.281168
03289.png,0.24247375,-1.2636094,-0.5511622,-0.30515122,0.22408691,-0.63571197,-0.360827,-0.43087807,0.57371116,3.6973166,-0.5337106,0.84686846
03290.png,-0.3184969,-0.8265595,-0.2067363,4.3611093,-0.609555,0.19952568,-0.5065254,-0.3112865,-0.16138321,-0.4655017,-0.78044623,-1.2044268
03291.png,-1.1954651,3.3977337,-0.6720167,0.98914075,-0.6937157,-1.146671,-0.95256364,-1.2942936,1.4673835,-0.15046132,-0.790843,-0.44317913
03292.png,-0.43985307,-0.86440367,-0.5623373,-0.17864998,0.2149206,-0.6121725,-0.61823255,-0.40193787,-0.20155929,3.8853683,-0.5078093,0.14490023
03293.png,-0.7767824,-0.025883347,-0.79763675,1.6455473,-0.5310329,-0.910066,-0.56513816,-1.910037,3.275536,-0.4045244,-1.4588284,0.27915332
03294.png,-0.45190343,-1.1507511,-0.87042916,1.2816402,-0.21599606,-0.14663514,-0.49605748,-1.8695168,3.6814852,0.70768315,-0.916317,0.36245713
03295.png,-0.42443138,-0.4698326,4.5197306,0.0068077594,-0.5661553,-0.6254329,-0.71614045,-0.27516276,0.01595627,-0.87205625,-0.23713742,-0.7323227
03296.png,-0.75180376,-0.57614046,-0.4329595,3.1189575,-0.771613,-0.36220726,0.5619681,-1.4825983,1.0775014,-0.60312814,-1.5249119,-0.5500395
03297.png,-0.28396165,-1.1842558,-0.0018885955,0.3985278,-0.7807913,3.9184592,-0.6259916,0.015148945,-0.21361694,-1.0091658,-0.14706415,-1.2815831
03298.png,-0.8888689,-0.8619442,-0.24279204,4.1584196,-0.9652956,0.12607548,-1.0825632,-0.9917475,0.44063494,-0.589934,-1.5469152,-0.6698613
03299.png,-0.36730778,-0.31388992,-1.236509,0.9170104,-0.60273015,-0.17715335,0.5126264,-1.3959097,3.2961612,-0.076153636,-0.863923,-0.3728518
03300.png,0.67334664,-0.95390797,-0.7174187,-0.24423306,0.32994732,-0.6043176,-0.7070557,-0.5439395,1.2036619,-0.5237774,2.732154,-0.10210201
03301.png,-0.31530187,-1.5849426,-0.553094,0.11377988,0.28586274,-0.12896061,-0.583346,-0.89469284,0.061217785,2.8337755,-0.7815057,1.0957978
03302.png,-0.8353644,-0.2643407,0.65193164,2.6626494,-0.6565998,-0.8504696,-1.0120552,-1.5988774,2.2310061,-0.21817213,-1.4434794,-0.9651872
03303.png,-0.7530868,-0.9644301,-0.6051586,3.189797,-1.7306803,0.8250518,-1.671602,-1.5427895,1.202349,-1.1341846,-1.676215,0.48873854
03304.png,-0.42240056,-0.61394,-1.0818001,0.46923524,0.1929873,-0.9131813,-0.30527747,-1.0159328,1.5978875,3.8253539,-0.8946096,-0.30543423
03305.png,-0.17887942,-0.97059655,-0.47482175,-1.0147188,-0.613876,4.4630833,-0.40302688,-0.003832221,-0.17134885,-0.61563796,0.2064915,-0.8032324
03306.png,-0.33900744,-0.64506066,-0.012352303,-0.04375881,-0.1873897,-0.24683556,-0.55975676,-0.013551503,-1.0108788,4.136229,-0.03930664,-0.32508874
03307.png,-0.56472677,-0.7254819,0.0064207166,3.8974695,-0.84616435,0.30807585,-0.2424331,-0.8225128,0.36869732,-1.0889468,-1.2140939,-1.0312755
03308.png,4.9728966,-0.94842064,-0.9056492,-1.0383997,0.09911463,-0.8960035,0.009767361,1.0438848,0.24742104,-0.068560645,-0.17528552,-0.25156835
03309.png,-0.8352965,0.015905231,-0.91366625,1.0003424,-0.27449504,-1.299265,-0.5309291,-1.6991252,3.4874792,0.93857014,-1.1956005,0.34750974
03310.png,-0.97520065,-0.95959955,-0.42374122,3.9978209,-1.1986647,0.37432617,-1.3622723,-0.97988325,0.2717544,-0.5354099,-1.5592158,-0.25255114
03311.png,-0.68721944,0.35013044,-1.1390343,1.7204696,-0.40325075,0.31662768,-1.3406532,-2.248816,2.648116,-0.500884,-1.086689,0.661623
03312.png,-0.6366828,-1.0832517,0.21897233,3.9253569,-0.7616476,-0.118278205,-0.42844218,-0.55344224,0.3405968,-0.33575857,-0.81114554,-1.1799147
03313.png,-0.43574706,-1.3494643,0.052417994,0.3637545,-0.8672128,3.788426,-0.931296,-0.3183746,-0.122709155,-1.0506632,-0.5343347,-0.9067836
